Province,Date,Sex,Age,Cumulative number of people (Vaccinedose1)
New Brunswick,2022-10-09,Not reported,18–29,0
New Brunswick,2022-10-09,Not reported,30–39,0
New Brunswick,2022-10-09,Not reported,40–49,0
New Brunswick,2022-10-09,Not reported,50–59,0
New Brunswick,2022-10-09,Not reported,60–69,0
New Brunswick,2022-10-09,Not reported,70–79,0
New Brunswick,2022-10-09,Not reported,80+,0
Quebec,2022-10-09,All sexes,0–4,18176
Quebec,2022-10-09,All sexes,12–17,479340
Quebec,2022-10-09,All sexes,18–29,958995
Quebec,2022-10-09,All sexes,30–39,937960
Quebec,2022-10-09,All sexes,40–49,983382
Quebec,2022-10-09,All sexes,50–59,986221
Quebec,2022-10-09,All sexes,60–69,1087872
Quebec,2022-10-09,All sexes,70–79,765299
Quebec,2022-10-09,All sexes,80+,419766
Quebec,2022-10-09,f,0–4,8779
Quebec,2022-10-09,f,12–17,235270
Quebec,2022-10-09,f,18–29,479896
Quebec,2022-10-09,f,30–39,472717
Quebec,2022-10-09,f,40–49,492778
Quebec,2022-10-09,f,50–59,493203
Quebec,2022-10-09,f,60–69,552508
Quebec,2022-10-09,f,70–79,402539
Quebec,2022-10-09,f,80+,251662
Quebec,2022-10-09,m,0–4,9397
Quebec,2022-10-09,m,12–17,244046
Quebec,2022-10-09,m,18–29,479018
Quebec,2022-10-09,m,30–39,465200
Quebec,2022-10-09,m,40–49,490569
Quebec,2022-10-09,m,50–59,492979
Quebec,2022-10-09,m,60–69,535333
Quebec,2022-10-09,m,70–79,362723
Quebec,2022-10-09,m,80+,168093
Quebec,2022-10-09,Other,0–4,0
Quebec,2022-10-09,Other,12–17,0
Quebec,2022-10-09,Other,18–29,0
Quebec,2022-10-09,Other,30–39,0
Quebec,2022-10-09,Other,40–49,0
Quebec,2022-10-09,Other,50–59,0
Quebec,2022-10-09,Other,60–69,0
Quebec,2022-10-09,Other,70–79,0
Quebec,2022-10-09,Other,80+,0
Quebec,2022-10-09,Unknown,0–4,0
Quebec,2022-10-09,Unknown,12–17,24
Quebec,2022-10-09,Unknown,18–29,81
Quebec,2022-10-09,Unknown,30–39,43
Quebec,2022-10-09,Unknown,40–49,35
Quebec,2022-10-09,Unknown,50–59,39
Quebec,2022-10-09,Unknown,60–69,31
Quebec,2022-10-09,Unknown,70–79,37
Quebec,2022-10-09,Unknown,80+,11
Quebec,2022-10-09,Not reported,0–4,0
Quebec,2022-10-09,Not reported,12–17,0
Quebec,2022-10-09,Not reported,18–29,0
Quebec,2022-10-09,Not reported,30–39,0
Quebec,2022-10-09,Not reported,40–49,0
Quebec,2022-10-09,Not reported,50–59,0
Quebec,2022-10-09,Not reported,60–69,0
Quebec,2022-10-09,Not reported,70–79,0
Quebec,2022-10-09,Not reported,80+,0
Ontario,2022-10-09,All sexes,0–4,49036
Ontario,2022-10-09,All sexes,12–17,820601
Ontario,2022-10-09,All sexes,18–29,2205427
Ontario,2022-10-09,All sexes,30–39,1880266
Ontario,2022-10-09,All sexes,40–49,1699000
Ontario,2022-10-09,All sexes,50–59,1842401
Ontario,2022-10-09,All sexes,60–69,1757441
Ontario,2022-10-09,All sexes,70–79,1169220
Ontario,2022-10-09,All sexes,80+,660580
Ontario,2022-10-09,f,0–4,23955
Ontario,2022-10-09,f,12–17,400715
Ontario,2022-10-09,f,18–29,1073204
Ontario,2022-10-09,f,30–39,942826
Ontario,2022-10-09,f,40–49,874934
Ontario,2022-10-09,f,50–59,943478
Ontario,2022-10-09,f,60–69,909767
Ontario,2022-10-09,f,70–79,620655
Ontario,2022-10-09,f,80+,387753
Ontario,2022-10-09,m,0–4,25022
Ontario,2022-10-09,m,12–17,418234
Ontario,2022-10-09,m,18–29,1125130
Ontario,2022-10-09,m,30–39,932914
Ontario,2022-10-09,m,40–49,821163
Ontario,2022-10-09,m,50–59,896366
Ontario,2022-10-09,m,60–69,845824
Ontario,2022-10-09,m,70–79,547461
Ontario,2022-10-09,m,80+,270507
Ontario,2022-10-09,Other,0–4,26
Ontario,2022-10-09,Other,12–17,826
Ontario,2022-10-09,Other,18–29,2822
Ontario,2022-10-09,Other,30–39,1359
Ontario,2022-10-09,Other,40–49,532
Ontario,2022-10-09,Other,50–59,351
Ontario,2022-10-09,Other,60–69,259
Ontario,2022-10-09,Other,70–79,182
Ontario,2022-10-09,Other,80+,143
Ontario,2022-10-09,Unknown,0–4,33
Ontario,2022-10-09,Unknown,12–17,826
Ontario,2022-10-09,Unknown,18–29,4271
Ontario,2022-10-09,Unknown,30–39,3167
Ontario,2022-10-09,Unknown,40–49,2371
Ontario,2022-10-09,Unknown,50–59,2206
Ontario,2022-10-09,Unknown,60–69,1591
Ontario,2022-10-09,Unknown,70–79,922
Ontario,2022-10-09,Unknown,80+,2177
Ontario,2022-10-09,Not reported,0–4,0
Ontario,2022-10-09,Not reported,12–17,0
Ontario,2022-10-09,Not reported,18–29,0
Ontario,2022-10-09,Not reported,30–39,0
Ontario,2022-10-09,Not reported,40–49,0
Ontario,2022-10-09,Not reported,50–59,0
Ontario,2022-10-09,Not reported,60–69,0
Ontario,2022-10-09,Not reported,70–79,0
Ontario,2022-10-09,Not reported,80+,0
Manitoba,2022-10-09,All sexes,0–4,5075
Manitoba,2022-10-09,All sexes,12–17,85830
Manitoba,2022-10-09,All sexes,18–29,205086
Manitoba,2022-10-09,All sexes,30–39,171483
Manitoba,2022-10-09,All sexes,40–49,155916
Manitoba,2022-10-09,All sexes,50–59,151654
Manitoba,2022-10-09,All sexes,60–69,152617
Manitoba,2022-10-09,All sexes,70–79,100631
Manitoba,2022-10-09,All sexes,80+,56730
Manitoba,2022-10-09,f,0–4,2533
Manitoba,2022-10-09,f,12–17,42269
Manitoba,2022-10-09,f,18–29,98617
Manitoba,2022-10-09,f,30–39,85840
Manitoba,2022-10-09,f,40–49,78484
Manitoba,2022-10-09,f,50–59,76566
Manitoba,2022-10-09,f,60–69,77940
Manitoba,2022-10-09,f,70–79,53346
Manitoba,2022-10-09,f,80+,34108
Manitoba,2022-10-09,m,0–4,2541
Manitoba,2022-10-09,m,12–17,43510
Manitoba,2022-10-09,m,18–29,105701
Manitoba,2022-10-09,m,30–39,85365
Manitoba,2022-10-09,m,40–49,77311
Manitoba,2022-10-09,m,50–59,75017
Manitoba,2022-10-09,m,60–69,74614
Manitoba,2022-10-09,m,70–79,47253
Manitoba,2022-10-09,m,80+,22616
Manitoba,2022-10-09,Other,0–4,0
Manitoba,2022-10-09,Other,12–17,0
Manitoba,2022-10-09,Other,18–29,0
Manitoba,2022-10-09,Other,30–39,0
Manitoba,2022-10-09,Other,40–49,0
Manitoba,2022-10-09,Other,50–59,0
Manitoba,2022-10-09,Other,60–69,0
Manitoba,2022-10-09,Other,70–79,0
Manitoba,2022-10-09,Other,80+,0
Manitoba,2022-10-09,Unknown,0–4,1
Manitoba,2022-10-09,Unknown,12–17,51
Manitoba,2022-10-09,Unknown,18–29,768
Manitoba,2022-10-09,Unknown,30–39,278
Manitoba,2022-10-09,Unknown,40–49,121
Manitoba,2022-10-09,Unknown,50–59,71
Manitoba,2022-10-09,Unknown,60–69,63
Manitoba,2022-10-09,Unknown,70–79,32
Manitoba,2022-10-09,Unknown,80+,6
Manitoba,2022-10-09,Not reported,0–4,0
Manitoba,2022-10-09,Not reported,12–17,0
Manitoba,2022-10-09,Not reported,18–29,0
Manitoba,2022-10-09,Not reported,30–39,0
Manitoba,2022-10-09,Not reported,40–49,0
Manitoba,2022-10-09,Not reported,50–59,0
Manitoba,2022-10-09,Not reported,60–69,0
Manitoba,2022-10-09,Not reported,70–79,0
Manitoba,2022-10-09,Not reported,80+,0
Saskatchewan,2022-10-09,All sexes,0–4,5867
Saskatchewan,2022-10-09,All sexes,12–17,73618
Saskatchewan,2022-10-09,All sexes,18–29,155003
Saskatchewan,2022-10-09,All sexes,30–39,147200
Saskatchewan,2022-10-09,All sexes,40–49,132430
Saskatchewan,2022-10-09,All sexes,50–59,122721
Saskatchewan,2022-10-09,All sexes,60–69,132901
Saskatchewan,2022-10-09,All sexes,70–79,83417
Saskatchewan,2022-10-09,All sexes,80+,55926
Saskatchewan,2022-10-09,f,0–4,2912
Saskatchewan,2022-10-09,f,12–17,36297
Saskatchewan,2022-10-09,f,18–29,75914
Saskatchewan,2022-10-09,f,30–39,73495
Saskatchewan,2022-10-09,f,40–49,65854
Saskatchewan,2022-10-09,f,50–59,61613
Saskatchewan,2022-10-09,f,60–69,67019
Saskatchewan,2022-10-09,f,70–79,42807
Saskatchewan,2022-10-09,f,80+,33136
Saskatchewan,2022-10-09,m,0–4,2950
Saskatchewan,2022-10-09,m,12–17,37240
Saskatchewan,2022-10-09,m,18–29,78853
Saskatchewan,2022-10-09,m,30–39,73432
Saskatchewan,2022-10-09,m,40–49,66366
Saskatchewan,2022-10-09,m,50–59,60906
Saskatchewan,2022-10-09,m,60–69,65679
Saskatchewan,2022-10-09,m,70–79,40498
Saskatchewan,2022-10-09,m,80+,22772
Saskatchewan,2022-10-09,Other,0–4,0
Saskatchewan,2022-10-09,Other,12–17,0
Saskatchewan,2022-10-09,Other,18–29,0
Saskatchewan,2022-10-09,Other,30–39,0
Saskatchewan,2022-10-09,Other,40–49,0
Saskatchewan,2022-10-09,Other,50–59,0
Saskatchewan,2022-10-09,Other,60–69,0
Saskatchewan,2022-10-09,Other,70–79,0
Saskatchewan,2022-10-09,Other,80+,0
Saskatchewan,2022-10-09,Unknown,0–4,5
Saskatchewan,2022-10-09,Unknown,12–17,81
Saskatchewan,2022-10-09,Unknown,18–29,236
Saskatchewan,2022-10-09,Unknown,30–39,273
Saskatchewan,2022-10-09,Unknown,40–49,210
Saskatchewan,2022-10-09,Unknown,50–59,202
Saskatchewan,2022-10-09,Unknown,60–69,203
Saskatchewan,2022-10-09,Unknown,70–79,112
Saskatchewan,2022-10-09,Unknown,80+,18
Saskatchewan,2022-10-09,Not reported,0–4,0
Saskatchewan,2022-10-09,Not reported,12–17,0
Saskatchewan,2022-10-09,Not reported,18–29,0
Saskatchewan,2022-10-09,Not reported,30–39,0
Saskatchewan,2022-10-09,Not reported,40–49,0
Saskatchewan,2022-10-09,Not reported,50–59,0
Saskatchewan,2022-10-09,Not reported,60–69,0
Saskatchewan,2022-10-09,Not reported,70–79,0
Saskatchewan,2022-10-09,Not reported,80+,0
Alberta,2022-10-09,All sexes,0–4,14450
Alberta,2022-10-09,All sexes,12–17,273194
Alberta,2022-10-09,All sexes,18–29,594056
Alberta,2022-10-09,All sexes,30–39,612920
Alberta,2022-10-09,All sexes,40–49,546145
Alberta,2022-10-09,All sexes,50–59,494184
Alberta,2022-10-09,All sexes,60–69,458902
Alberta,2022-10-09,All sexes,70–79,271154
Alberta,2022-10-09,All sexes,80+,147682
Alberta,2022-10-09,f,0–4,7028
Alberta,2022-10-09,f,12–17,134071
Alberta,2022-10-09,f,18–29,294319
Alberta,2022-10-09,f,30–39,307619
Alberta,2022-10-09,f,40–49,271516
Alberta,2022-10-09,f,50–59,247107
Alberta,2022-10-09,f,60–69,232746
Alberta,2022-10-09,f,70–79,140716
Alberta,2022-10-09,f,80+,85873
Alberta,2022-10-09,m,0–4,7422
Alberta,2022-10-09,m,12–17,139071
Alberta,2022-10-09,m,18–29,299592
Alberta,2022-10-09,m,30–39,305233
Alberta,2022-10-09,m,40–49,274591
Alberta,2022-10-09,m,50–59,247048
Alberta,2022-10-09,m,60–69,226142
Alberta,2022-10-09,m,70–79,130434
Alberta,2022-10-09,m,80+,61801
Alberta,2022-10-09,Other,0–4,0
Alberta,2022-10-09,Other,12–17,0
Alberta,2022-10-09,Other,18–29,0
Alberta,2022-10-09,Other,30–39,0
Alberta,2022-10-09,Other,40–49,0
Alberta,2022-10-09,Other,50–59,0
Alberta,2022-10-09,Other,60–69,0
Alberta,2022-10-09,Other,70–79,0
Alberta,2022-10-09,Other,80+,0
Alberta,2022-10-09,Unknown,0–4,0
Alberta,2022-10-09,Unknown,12–17,52
Alberta,2022-10-09,Unknown,18–29,145
Alberta,2022-10-09,Unknown,30–39,68
Alberta,2022-10-09,Unknown,40–49,38
Alberta,2022-10-09,Unknown,50–59,29
Alberta,2022-10-09,Unknown,60–69,14
Alberta,2022-10-09,Unknown,70–79,4
Alberta,2022-10-09,Unknown,80+,8
Alberta,2022-10-09,Not reported,0–4,0
Alberta,2022-10-09,Not reported,12–17,0
Alberta,2022-10-09,Not reported,18–29,0
Alberta,2022-10-09,Not reported,30–39,0
Alberta,2022-10-09,Not reported,40–49,0
Alberta,2022-10-09,Not reported,50–59,0
Alberta,2022-10-09,Not reported,60–69,0
Alberta,2022-10-09,Not reported,70–79,0
Alberta,2022-10-09,Not reported,80+,0
British Columbia,2022-10-09,All sexes,0–4,21974
British Columbia,2022-10-09,All sexes,12–17,262570
British Columbia,2022-10-09,All sexes,18–29,751828
British Columbia,2022-10-09,All sexes,30–39,705237
British Columbia,2022-10-09,All sexes,40–49,610596
British Columbia,2022-10-09,All sexes,50–59,634886
British Columbia,2022-10-09,All sexes,60–69,652588
British Columbia,2022-10-09,All sexes,70–79,463771
British Columbia,2022-10-09,All sexes,80+,271694
British Columbia,2022-10-09,f,0–4,10841
British Columbia,2022-10-09,f,12–17,128734
British Columbia,2022-10-09,f,18–29,371867
British Columbia,2022-10-09,f,30–39,351500
British Columbia,2022-10-09,f,40–49,311362
British Columbia,2022-10-09,f,50–59,326985
British Columbia,2022-10-09,f,60–69,338733
British Columbia,2022-10-09,f,70–79,241074
British Columbia,2022-10-09,f,80+,153205
British Columbia,2022-10-09,m,0–4,11132
British Columbia,2022-10-09,m,12–17,133816
British Columbia,2022-10-09,m,18–29,379464
British Columbia,2022-10-09,m,30–39,353489
British Columbia,2022-10-09,m,40–49,299113
British Columbia,2022-10-09,m,50–59,307812
British Columbia,2022-10-09,m,60–69,313793
British Columbia,2022-10-09,m,70–79,222670
British Columbia,2022-10-09,m,80+,118475
British Columbia,2022-10-09,Other,0–4,0
British Columbia,2022-10-09,Other,12–17,0
British Columbia,2022-10-09,Other,18–29,0
British Columbia,2022-10-09,Other,30–39,0
British Columbia,2022-10-09,Other,40–49,0
British Columbia,2022-10-09,Other,50–59,0
British Columbia,2022-10-09,Other,60–69,0
British Columbia,2022-10-09,Other,70–79,0
British Columbia,2022-10-09,Other,80+,0
British Columbia,2022-10-09,Unknown,0–4,1
British Columbia,2022-10-09,Unknown,12–17,20
British Columbia,2022-10-09,Unknown,18–29,497
British Columbia,2022-10-09,Unknown,30–39,248
British Columbia,2022-10-09,Unknown,40–49,121
British Columbia,2022-10-09,Unknown,50–59,89
British Columbia,2022-10-09,Unknown,60–69,62
British Columbia,2022-10-09,Unknown,70–79,27
British Columbia,2022-10-09,Unknown,80+,14
British Columbia,2022-10-09,Not reported,0–4,0
British Columbia,2022-10-09,Not reported,12–17,0
British Columbia,2022-10-09,Not reported,18–29,0
British Columbia,2022-10-09,Not reported,30–39,0
British Columbia,2022-10-09,Not reported,40–49,0
British Columbia,2022-10-09,Not reported,50–59,0
British Columbia,2022-10-09,Not reported,60–69,0
British Columbia,2022-10-09,Not reported,70–79,0
British Columbia,2022-10-09,Not reported,80+,0
Yukon,2022-10-09,All sexes,0–4,159
Yukon,2022-10-09,All sexes,12–17,2207
Yukon,2022-10-09,All sexes,18–29,5552
Yukon,2022-10-09,All sexes,30–39,7005
Yukon,2022-10-09,All sexes,40–49,5471
Yukon,2022-10-09,All sexes,50–59,5103
Yukon,2022-10-09,All sexes,60–69,5226
Yukon,2022-10-09,All sexes,70–79,2813
Yukon,2022-10-09,All sexes,80+,903
Yukon,2022-10-09,f,0–4,85
Yukon,2022-10-09,f,12–17,1035
Yukon,2022-10-09,f,18–29,2762
Yukon,2022-10-09,f,30–39,3570
Yukon,2022-10-09,f,40–49,2768
Yukon,2022-10-09,f,50–59,2551
Yukon,2022-10-09,f,60–69,2585
Yukon,2022-10-09,f,70–79,1286
Yukon,2022-10-09,f,80+,458
Yukon,2022-10-09,m,0–4,74
Yukon,2022-10-09,m,12–17,1167
Yukon,2022-10-09,m,18–29,2763
Yukon,2022-10-09,m,30–39,3404
Yukon,2022-10-09,m,40–49,2673
Yukon,2022-10-09,m,50–59,2526
Yukon,2022-10-09,m,60–69,2623
Yukon,2022-10-09,m,70–79,1462
Yukon,2022-10-09,m,80+,439
Yukon,2022-10-09,Other,0–4,0
Yukon,2022-10-09,Other,12–17,0
Yukon,2022-10-09,Other,18–29,0
Yukon,2022-10-09,Other,30–39,0
Yukon,2022-10-09,Other,40–49,0
Yukon,2022-10-09,Other,50–59,0
Yukon,2022-10-09,Other,60–69,0
Yukon,2022-10-09,Other,70–79,0
Yukon,2022-10-09,Other,80+,0
Yukon,2022-10-09,Unknown,0–4,0
Yukon,2022-10-09,Unknown,12–17,5
Yukon,2022-10-09,Unknown,18–29,27
Yukon,2022-10-09,Unknown,30–39,31
Yukon,2022-10-09,Unknown,40–49,30
Yukon,2022-10-09,Unknown,50–59,26
Yukon,2022-10-09,Unknown,60–69,18
Yukon,2022-10-09,Unknown,70–79,65
Yukon,2022-10-09,Unknown,80+,6
Yukon,2022-10-09,Not reported,0–4,0
Yukon,2022-10-09,Not reported,12–17,0
Yukon,2022-10-09,Not reported,18–29,0
Yukon,2022-10-09,Not reported,30–39,0
Yukon,2022-10-09,Not reported,40–49,0
Yukon,2022-10-09,Not reported,50–59,0
Yukon,2022-10-09,Not reported,60–69,0
Yukon,2022-10-09,Not reported,70–79,0
Yukon,2022-10-09,Not reported,80+,0
Northwest Territories,2022-10-09,All sexes,0–4,261
Northwest Territories,2022-10-09,All sexes,12–17,2858
Northwest Territories,2022-10-09,All sexes,18–29,5831
Northwest Territories,2022-10-09,All sexes,30–39,6029
Northwest Territories,2022-10-09,All sexes,40–49,5194
Northwest Territories,2022-10-09,All sexes,50–59,5374
Northwest Territories,2022-10-09,All sexes,60–69,3950
Northwest Territories,2022-10-09,All sexes,70–79,1751
Northwest Territories,2022-10-09,All sexes,80+,532
Northwest Territories,2022-10-09,f,0–4,116
Northwest Territories,2022-10-09,f,12–17,1416
Northwest Territories,2022-10-09,f,18–29,3000
Northwest Territories,2022-10-09,f,30–39,3200
Northwest Territories,2022-10-09,f,40–49,2731
Northwest Territories,2022-10-09,f,50–59,2608
Northwest Territories,2022-10-09,f,60–69,1848
Northwest Territories,2022-10-09,f,70–79,805
Northwest Territories,2022-10-09,f,80+,283
Northwest Territories,2022-10-09,m,0–4,145
Northwest Territories,2022-10-09,m,12–17,1419
Northwest Territories,2022-10-09,m,18–29,2780
Northwest Territories,2022-10-09,m,30–39,2811
Northwest Territories,2022-10-09,m,40–49,2447
Northwest Territories,2022-10-09,m,50–59,2750
Northwest Territories,2022-10-09,m,60–69,2083
Northwest Territories,2022-10-09,m,70–79,931
Northwest Territories,2022-10-09,m,80+,226
Northwest Territories,2022-10-09,Other,0–4,0
Northwest Territories,2022-10-09,Other,12–17,0
Northwest Territories,2022-10-09,Other,18–29,0
Northwest Territories,2022-10-09,Other,30–39,0
Northwest Territories,2022-10-09,Other,40–49,0
Northwest Territories,2022-10-09,Other,50–59,0
Northwest Territories,2022-10-09,Other,60–69,0
Northwest Territories,2022-10-09,Other,70–79,0
Northwest Territories,2022-10-09,Other,80+,0
Northwest Territories,2022-10-09,Unknown,0–4,0
Northwest Territories,2022-10-09,Unknown,12–17,23
Northwest Territories,2022-10-09,Unknown,18–29,51
Northwest Territories,2022-10-09,Unknown,30–39,18
Northwest Territories,2022-10-09,Unknown,40–49,16
Northwest Territories,2022-10-09,Unknown,50–59,16
Northwest Territories,2022-10-09,Unknown,60–69,19
Northwest Territories,2022-10-09,Unknown,70–79,15
Northwest Territories,2022-10-09,Unknown,80+,23
Northwest Territories,2022-10-09,Not reported,0–4,0
Northwest Territories,2022-10-09,Not reported,12–17,0
Northwest Territories,2022-10-09,Not reported,18–29,0
Northwest Territories,2022-10-09,Not reported,30–39,0
Northwest Territories,2022-10-09,Not reported,40–49,0
Northwest Territories,2022-10-09,Not reported,50–59,0
Northwest Territories,2022-10-09,Not reported,60–69,0
Northwest Territories,2022-10-09,Not reported,70–79,0
Northwest Territories,2022-10-09,Not reported,80+,0
Nunavut,2022-10-09,All sexes,0–4,75
Nunavut,2022-10-09,All sexes,12–17,3758
Nunavut,2022-10-09,All sexes,18–29,7102
Nunavut,2022-10-09,All sexes,30–39,5722
Nunavut,2022-10-09,All sexes,40–49,4237
Nunavut,2022-10-09,All sexes,50–59,4105
Nunavut,2022-10-09,All sexes,60–69,2087
Nunavut,2022-10-09,All sexes,70–79,648
Nunavut,2022-10-09,All sexes,80+,128
Nunavut,2022-10-09,f,0–4,48
Nunavut,2022-10-09,f,12–17,1919
Nunavut,2022-10-09,f,18–29,3559
Nunavut,2022-10-09,f,30–39,2814
Nunavut,2022-10-09,f,40–49,1932
Nunavut,2022-10-09,f,50–59,1851
Nunavut,2022-10-09,f,60–69,941
Nunavut,2022-10-09,f,70–79,282
Nunavut,2022-10-09,f,80+,75
Nunavut,2022-10-09,m,0–4,27
Nunavut,2022-10-09,m,12–17,1816
Nunavut,2022-10-09,m,18–29,3514
Nunavut,2022-10-09,m,30–39,2875
Nunavut,2022-10-09,m,40–49,2262
Nunavut,2022-10-09,m,50–59,2218
Nunavut,2022-10-09,m,60–69,1108
Nunavut,2022-10-09,m,70–79,329
Nunavut,2022-10-09,m,80+,41
Nunavut,2022-10-09,Other,0–4,0
Nunavut,2022-10-09,Other,12–17,0
Nunavut,2022-10-09,Other,18–29,0
Nunavut,2022-10-09,Other,30–39,0
Nunavut,2022-10-09,Other,40–49,0
Nunavut,2022-10-09,Other,50–59,0
Nunavut,2022-10-09,Other,60–69,0
Nunavut,2022-10-09,Other,70–79,0
Nunavut,2022-10-09,Other,80+,0
Nunavut,2022-10-09,Unknown,0–4,0
Nunavut,2022-10-09,Unknown,12–17,23
Nunavut,2022-10-09,Unknown,18–29,29
Nunavut,2022-10-09,Unknown,30–39,33
Nunavut,2022-10-09,Unknown,40–49,43
Nunavut,2022-10-09,Unknown,50–59,36
Nunavut,2022-10-09,Unknown,60–69,38
Nunavut,2022-10-09,Unknown,70–79,37
Nunavut,2022-10-09,Unknown,80+,12
Nunavut,2022-10-09,Not reported,0–4,0
Nunavut,2022-10-09,Not reported,12–17,0
Nunavut,2022-10-09,Not reported,18–29,0
Nunavut,2022-10-09,Not reported,30–39,0
Nunavut,2022-10-09,Not reported,40–49,0
Nunavut,2022-10-09,Not reported,50–59,0
Nunavut,2022-10-09,Not reported,60–69,0
Nunavut,2022-10-09,Not reported,70–79,0
Nunavut,2022-10-09,Not reported,80+,0
Canada,2022-11-06,All sexes,0–4,137931
Canada,2022-11-06,All sexes,12–17,2138360
Canada,2022-11-06,All sexes,18–29,5212391
Canada,2022-11-06,All sexes,30–39,4761245
Canada,2022-11-06,All sexes,40–49,4436844
Canada,2022-11-06,All sexes,50–59,4582811
Canada,2022-11-06,All sexes,60–69,4632802
Canada,2022-11-06,All sexes,70–79,3134739
Canada,2022-11-06,All sexes,80+,1760973
Canada,2022-11-06,f,0–4,67391
Canada,2022-11-06,f,12–17,1047488
Canada,2022-11-06,f,18–29,2563496
Canada,2022-11-06,f,30–39,2390559
Canada,2022-11-06,f,40–49,2254688
Canada,2022-11-06,f,50–59,2328346
Canada,2022-11-06,f,60–69,2379362
Canada,2022-11-06,f,70–79,1647195
Canada,2022-11-06,f,80+,1031764
Canada,2022-11-06,m,0–4,70457
Canada,2022-11-06,m,12–17,1088729
Canada,2022-11-06,m,18–29,2638912
Canada,2022-11-06,m,30–39,2364674
Canada,2022-11-06,m,40–49,2178335
Canada,2022-11-06,m,50–59,2251030
Canada,2022-11-06,m,60–69,2250798
Canada,2022-11-06,m,70–79,1485956
Canada,2022-11-06,m,80+,726675
Canada,2022-11-06,Other,0–4,25
Canada,2022-11-06,Other,12–17,821
Canada,2022-11-06,Other,18–29,2831
Canada,2022-11-06,Other,30–39,1375
Canada,2022-11-06,Other,40–49,535
Canada,2022-11-06,Other,50–59,353
Canada,2022-11-06,Other,60–69,258
Canada,2022-11-06,Other,70–79,184
Canada,2022-11-06,Other,80+,142
Canada,2022-11-06,Unknown,0–4,58
Canada,2022-11-06,Unknown,12–17,1322
Canada,2022-11-06,Unknown,18–29,7152
Canada,2022-11-06,Unknown,30–39,4637
Canada,2022-11-06,Unknown,40–49,3286
Canada,2022-11-06,Unknown,50–59,3082
Canada,2022-11-06,Unknown,60–69,2384
Canada,2022-11-06,Unknown,70–79,1404
Canada,2022-11-06,Unknown,80+,2392
Canada,2022-11-06,Not reported,0–4,0
Canada,2022-11-06,Not reported,12–17,0
Canada,2022-11-06,Not reported,18–29,0
Canada,2022-11-06,Not reported,30–39,0
Canada,2022-11-06,Not reported,40–49,0
Canada,2022-11-06,Not reported,50–59,0
Canada,2022-11-06,Not reported,60–69,0
Canada,2022-11-06,Not reported,70–79,0
Canada,2022-11-06,Not reported,80+,0
Newfoundland and Labrador,2022-11-06,All sexes,0–4,2142
Newfoundland and Labrador,2022-11-06,All sexes,12–17,31599
Newfoundland and Labrador,2022-11-06,All sexes,18–29,66063
Newfoundland and Labrador,2022-11-06,All sexes,30–39,59892
Newfoundland and Labrador,2022-11-06,All sexes,40–49,65727
Newfoundland and Labrador,2022-11-06,All sexes,50–59,80449
Newfoundland and Labrador,2022-11-06,All sexes,60–69,82194
Newfoundland and Labrador,2022-11-06,All sexes,70–79,59720
Newfoundland and Labrador,2022-11-06,All sexes,80+,26284
Newfoundland and Labrador,2022-11-06,f,0–4,1089
Newfoundland and Labrador,2022-11-06,f,12–17,15238
Newfoundland and Labrador,2022-11-06,f,18–29,32307
Newfoundland and Labrador,2022-11-06,f,30–39,30419
Newfoundland and Labrador,2022-11-06,f,40–49,33548
Newfoundland and Labrador,2022-11-06,f,50–59,40980
Newfoundland and Labrador,2022-11-06,f,60–69,41930
Newfoundland and Labrador,2022-11-06,f,70–79,30967
Newfoundland and Labrador,2022-11-06,f,80+,15101
Newfoundland and Labrador,2022-11-06,m,0–4,1047
Newfoundland and Labrador,2022-11-06,m,12–17,16232
Newfoundland and Labrador,2022-11-06,m,18–29,33392
Newfoundland and Labrador,2022-11-06,m,30–39,29304
Newfoundland and Labrador,2022-11-06,m,40–49,32049
Newfoundland and Labrador,2022-11-06,m,50–59,39342
Newfoundland and Labrador,2022-11-06,m,60–69,40130
Newfoundland and Labrador,2022-11-06,m,70–79,28690
Newfoundland and Labrador,2022-11-06,m,80+,11134
Newfoundland and Labrador,2022-11-06,Other,0–4,0
Newfoundland and Labrador,2022-11-06,Other,12–17,0
Newfoundland and Labrador,2022-11-06,Other,18–29,0
Newfoundland and Labrador,2022-11-06,Other,30–39,0
Newfoundland and Labrador,2022-11-06,Other,40–49,0
Newfoundland and Labrador,2022-11-06,Other,50–59,0
Newfoundland and Labrador,2022-11-06,Other,60–69,0
Newfoundland and Labrador,2022-11-06,Other,70–79,0
Newfoundland and Labrador,2022-11-06,Other,80+,0
Newfoundland and Labrador,2022-11-06,Unknown,0–4,6
Newfoundland and Labrador,2022-11-06,Unknown,12–17,129
Newfoundland and Labrador,2022-11-06,Unknown,18–29,364
Newfoundland and Labrador,2022-11-06,Unknown,30–39,169
Newfoundland and Labrador,2022-11-06,Unknown,40–49,130
Newfoundland and Labrador,2022-11-06,Unknown,50–59,127
Newfoundland and Labrador,2022-11-06,Unknown,60–69,134
Newfoundland and Labrador,2022-11-06,Unknown,70–79,63
Newfoundland and Labrador,2022-11-06,Unknown,80+,49
Newfoundland and Labrador,2022-11-06,Not reported,0–4,0
Newfoundland and Labrador,2022-11-06,Not reported,12–17,0
Newfoundland and Labrador,2022-11-06,Not reported,18–29,0
Newfoundland and Labrador,2022-11-06,Not reported,30–39,0
